-1.47537842, -48.45399939
-1.47530041, -48.45404411
-1.47522149, -48.45408711
-1.47514091, -48.45412699
-1.47506032, -48.45416687
-1.47497974, -48.45420675
-1.47489799, -48.45424414
-1.47481578, -48.45428055
-1.47473350, -48.45431679
-1.47464996, -48.45435004
-1.47456643, -48.45438330
-1.47448289, -48.45441655
-1.47439865, -48.45444786
-1.47431314, -48.45447564
-1.47422763, -48.45450342
-1.47414212, -48.45453120
-1.47405632, -48.45455801
-1.47396948, -48.45458128
-1.47388264, -48.45460455
-1.47379505, -48.45461584
-1.47370927, -48.45459156
-1.47363060, -48.45454981
-1.47356186, -48.45449185
-1.47350009, -48.45442650
-1.47344846, -48.45435302
-1.47341362, -48.45427053
-1.47339078, -48.45418411
-1.47337880, -48.45409497
-1.47336828, -48.45400571
-1.47336431, -48.45391586
-1.47336035, -48.45382601
-1.47335638, -48.45373616
-1.47335242, -48.45364631
-1.47334845, -48.45355646
-1.47334448, -48.45346661
-1.47334300, -48.45337671
-1.47334300, -48.45328677
-1.47334300, -48.45319683
-1.47334300, -48.45310690
-1.47334300, -48.45301696
-1.47334230, -48.45292705
-1.47333597, -48.45283734
-1.47332394, -48.45274852
-1.47330228, -48.45266124
-1.47328062, -48.45257395
-1.47325690, -48.45248727
-1.47322785, -48.45240216
-1.47319879, -48.45231705
-1.47316974, -48.45223193
-1.47314069, -48.45214682
-1.47311138, -48.45206180
-1.47308167, -48.45197692
-1.47305196, -48.45189203
-1.47301865, -48.45180869
-1.47297795, -48.45172849
-1.47293725, -48.45164830
-1.47289650, -48.45156813
-1.47285135, -48.45149036
-1.47280620, -48.45141258
-1.47275828, -48.45133651
-1.47270955, -48.45126093
-1.47265703, -48.45118821
-1.47259758, -48.45112075
-1.47253812, -48.45105329
-1.47247144, -48.45099329
-1.47240208, -48.45093607
-1.47233271, -48.45087886
-1.47226334, -48.45082164
-1.47219373, -48.45076472
-1.47212412, -48.45070780
-1.47205451, -48.45065088
-1.47198491, -48.45059396
-1.47191530, -48.45053704
-1.47184849, -48.45047711
-1.47178692, -48.45041158
-1.47172535, -48.45034604
-1.47167882, -48.45027067
-1.47164369, -48.45018790
-1.47161946, -48.45010129
-1.47159523, -48.45001468
-1.47158609, -48.44992557
-1.47158110, -48.44983577
-1.47158842, -48.44974637
-1.47159922, -48.44965709
-1.47161566, -48.44956898
-1.47164162, -48.44948288
-1.47170638, -48.44942226
-1.47177504, -48.44936420
-1.47184370, -48.44930614
-1.47191278, -48.44924859
-1.47198444, -48.44919428
-1.47205610, -48.44913997
-1.47212788, -48.44908582
-1.47220409, -48.44903810
-1.47228029, -48.44899038
-1.47235994, -48.44895061
-1.47244686, -48.44892762
-1.47253311, -48.44890224
-1.47261931, -48.44887667
-1.47270551, -48.44885111
-1.47279171, -48.44882554
-1.47287679, -48.44879668
-1.47295907, -48.44876179
-1.47302663, -48.44870244
-1.47308419, -48.44863452
-1.47313171, -48.44855821
-1.47313558, -48.44847712
-1.47310033, -48.44839439
-1.47306508, -48.44831165
-1.47302981, -48.44822893
-1.47299413, -48.44814637
-1.47295846, -48.44806382
